stars,cleaned_text,sentiment
5,"['enjoy', 'app', 'user', 'friendly', 'interface', 'never', 'issue', 'delivery', 'continue', 'utilize', 'service', 'time', 'feel', 'like', 'going', 'rely', 'deliver', 'thanks', 'supposed', 'check']",positive
1,"['keep', 'letting', 'driver', 'take', 'multiple', 'make', 'sense', 'food', 'always', 'late', 'cold', 'tried', 'giving', 'feedback', 'multiple', 'time', 'think', 'food', 'better', 'left', 'hot', 'place', 'restaurant', 'wait', 'another', 'driver', 'response', 'get', 'ca', 'give', 'refund', 'based', 'food', 'cold', 'get', 'let', 'restaurant', 'know', 'asking', 'refund', 'restaurant', 'fault', 'okay']",negative
1,"['received', 'food', 'plastic', 'submitted', 'request', 'added', 'picture', 'prompted', 'automatic', 'reply', 'conversation', 'closed', 'could', 'longer', 'answer', 'rep', 'asked', 'spanned', 'hour', 'time', 'already', 'tossed', 'food', 'submitted', 'another', 'request', 'insisted', 'need', 'picture', 'one', 'already', 'submitted', 'save', 'taken', 'app', 'told', 'refused', 'adjust']",negative
5,"['great', 'problem', 'get', 'product', 'problem', 'happen', 'say', 'refund', 'sad', 'especially', 'get', 'u', 'kid', 'really', 'wanting', 'food', 'apart', 'fine', 'spent', 'good', 'lol']",positive
4,"['much', 'improved', 'restaurant', 'still', 'need', 'review', 'prior', 'pick', 'received', 'several', 'correct', 'complete', 'delivery', 'person', 'need', 'make', 'sure', 'picking', 'correct', 'correctness', 'getting', 'better', 'still', 'occurs', 'seems', 'getting', 'worse', 'still', 'worthy', 'using', 'service', 'always', 'great', 'delivery', 'bit', 'confirmation', 'help']",positive
1,"['never', 'tried', 'cancel', 'let', 'apply', 'voucher', 'seem', 'work', 'app', 'kept', 'freezing', 'conveniently', 'unable', 'cancel', 'however', 'food', 'never', 'arrived', 'cooked', 'restaurant', 'still', 'charged', 'nearly', 'week', 'still', 'refund', 'customer', 'service', 'seems', 'non', 'existent', 'absolutely', 'disgusting', 'service']",negative
1,"['last', 'month', 'item', 'missing', 'bag', 'still', 'sealed', 'delivery', 'person', 'restaurant', 'ue', 'refuse', 'refund', 'item', 'delivered', 'spent', 'hr', 'chatting', 'customer', 'service', 'got', 'eligible', 'refund', 'recommend', 'using', 'app', 'since', 'fine', 'stealing', 'customer']",negative
5,"['love', 'using', 'app', 'incredibly', 'making', 'ordering', 'favorite', 'meal', 'breeze', 'interface', 'intuitive', 'appreciate', 'tracking', 'delivery', 'consistently', 'prompt', 'variety', 'restaurant', 'available', 'impressive', 'kudos', 'developer', 'creating', 'convenient', 'reliable', 'food', 'delivery', 'app']",positive
5,"['helpful', 'past', 'couple', 'month', 'energy', 'cook', 'travel', 'lot', 'work', 'whether', 'want', 'grocery', 'something', 'already', 'cooked', 'lot', 'option', 'also', 'review', 'delivery', 'restaurant', 'bar', 'supermarket', 'etc', 'thank']",positive
1,"['spent', 'driver', 'cancelled', 'made', 'stop', 'away', 'took', 'regular', 'occurrence', 'try', 'cancel', 'get', 'penalised', 'ca', 'even', 'give', 'bad', 'rating', 'driver', 'cancelled', 'help', 'chat', 'help', 'waste', 'time', 'tell', 'driver', 'close', 'restaurant', 'get', 'collected', 'later', 'collection', 'update', 'problem', 'raining', 'use']",negative
5,"['better', 'skip', 'switched', 'single', 'mother', 'much', 'money', 'used', 'last', 'bit', 'money', 'skip', 'delivered', 'follow', 'instruction', 'go', 'call', 'left', 'outside', 'got', 'stolen', 'direct', 'line', 'driver', 'know', 'look', 'like', 'also']",positive
1,"['bother', 'app', 'every', 'single', 'make', 'two', 'item', 'end', 'wrong', 'whole', 'meal', 'missing', 'tell', 'eligible', 'refund', 'credit', 'spend', 'tired', 'spending', 'mealtime', 'arguing', 'food', 'getting', 'use', 'doordash', 'little', 'better']",negative
5,"['love', 'app', 'using', 'year', 'however', 'store', 'take', 'hr', 'prepare', 'food', 'actually', 'happening', 'moment', 'concern', 'driver', 'wait', 'one', 'store', 'pick', 'really', 'hope', 'store', 'compensate', 'ridiculous', 'driver', 'receive', 'notification', 'ready', 'pick']",positive
5,"['definitely', 'damn', 'good', 'food', 'delivery', 'app', 'never', 'used', 'ubereats', 'like', 'always', 'thought', 'already', 'paid', 'gas', 'car', 'go', 'get', 'damn', 'food', 'however', 'take', 'advantage', 'free', 'monthly', 'pro', 'account', 'whatnot', 'mostly', 'free', 'delivery', 'charge', 'damn', 'good', 'deal', 'give', 'try', 'happy']",positive
1,"['changed', 'driver', 'three', 'time', 'minute', 'placed', 'made', 'pay', 'full', 'price', 'dollar', 'u', 'litterally', 'stole', 'like', 'way', 'contact', 'support', 'litterally', 'customer', 'service', 'well', 'customer', 'expecting', 'kind', 'care', 'go', 'somewhere', 'else', 'app', 'total', 'trash', 'even', 'acknowledge', 'customer', 'experience']",negative
3,"['used', 'app', 'time', 'yesterday', 'worst', 'experience', 'ever', 'put', 'could', 'find', 'driver', 'come', 'find', 'driver', 'accepted', 'told', 'someone', 'already', 'came', 'picked', 'without', 'verifying', 'actually', 'spoke', 'driver', 'phone', 'said', 'gon', 'na', 'wait', 'redo', 'turn', 'around', 'cancel', 'well', 'get', 'refund', 'credit']",neutral
1,"['terrible', 'app', 'miserable', 'customer', 'service', 'make', 'grocery', 'want', 'change', 'earlier', 'time', 'hour', 'instead', 'hour', 'simply', 'change', 'schedule', 'time', 'even', 'far', 'advance', 'support', 'tell', 'delete', 'remake', 'promo', 'get', 'burned', 'process', 'worry', 'though', 'chat', 'support', 'absolutely', 'nothing']",negative
1,"['good', 'beginning', 'every', 'single', 'one', 'recent', 'messed', 'restaurant', 'example', 'app', 'say', 'confirmed', 'time', 'slot', 'delivery', 'reasonable', 'delivery', 'driver', 'assigned', 'suddenly', 'baaaam', 'delayed', 'min', 'estimated', 'delivery', 'changing', 'every', 'time', 'check', 'wen', 'hour', 'late', 'call', 'restaurant', 'ask', 'name', 'say', 'name', 'cancel', 'guess', 'still', 'charge']",negative
2,"['far', 'good', 'experience', 'food', 'even', 'something', 'unavailable', 'placing', 'give', 'call', 'let', 'know', 'ask', 'alternative', 'however', 'come', 'short', 'grocery', 'watch', 'thing', 'cost', 'lot', 'shop', 'tobacco']",negative
5,"['comparison', 'apps', 'use', 'restaurant', 'somehow', 'get', 'correct', 'come', 'fresher', 'issue', 'customer', 'service', 'support', 'helpful', 'quick', 'responding', 'uninstalled', 'door', 'dash', 'never', 'going', 'back']",positive
3,"['say', 'describe', 'experience', 'usually', 'good', 'go', 'wrong', 'really', 'go', 'wrong', 'currently', 'happening', 'placed', 'grocery', 'place', 'minute', 'delivery', 'soon', 'placed', 'delivery', 'time', 'changed', 'minute', 'waiting', 'minute', 'delivery', 'time', 'another', 'minute', 'minute', 'earlier', 'absolute', 'latest']",neutral
1,"['keep', 'sending', 'promos', 'apply', 'account', 'properly', 'unusable', 'get', 'spammed', 'email', 'advertising', 'discount', 'code', 'actually', 'contain', 'code', 'contain', 'link', 'open', 'app', 'apply', 'code', 'incredible', 'frustrating']",negative
1,"['put', 'thousand', 'dollar', 'countless', 'bad', 'experience', 'excused', 'convenience', 'sake', 'due', 'restaurant', 'partner', 'busy', 'overwhelmed', 'longer', 'wo', 'paying', 'nose', 'making', 'excuse', 'piss', 'poor', 'service', 'wrong', 'partial', 'minor', 'refund', 'redelivery', 'effort', 'produce', 'usable', 'consumable', 'product', 'service', 'interested', 'charing', 'markup', 'barely', 'passable', 'fare', 'expecting', 'consumer', 'pay', 'employee']",negative
1,"['used', 'would', 'definitely', 'recommend', 'using', 'doordash', 'ubereats', 'support', 'dd', 'magnitude', 'better', 'ue', 'situation', 'back', 'ue', 'driver', 'picked', 'food', 'stole', 'never', 'delivered', 'marked', 'cancelled', 'ue', 'support', 'told', 'could', 'refund', 'money', 'food', 'picked', 'food', 'picked', 'would', 'one', 'thing', 'picked', 'stolen', 'still', 'refund', 'dd', 'would', 'never']",negative
5,"['member', 'year', 'using', 'service', 'often', 'like', 'year', 'seen', 'transformation', 'much', 'attentive', 'need', 'customer', 'appreciate', 'last', 'couple', 'experience', 'recently', 'amazing', 'even', 'issue', 'quick', 'resolve', 'show', 'growth', 'maturity', 'business', 'continue', 'customer']",positive
1,"['worst', 'experience', 'ever', 'even', 'taking', 'membership', 'charged', 'delivery', 'fee', 'benefit', 'received', 'unable', 'place', 'store', 'far', 'away', 'home', 'friend', 'able', 'place', 'address']",negative
1,"['redeemed', 'unidays', 'offer', 'decided', 'try', 'app', 'try', 'pay', 'food', 'tell', 'promo', 'applied', 'even', 'though', 'advertised', 'home', 'page', 'work', 'restaurant', 'decide', 'without', 'using', 'discount', 'le', 'second', 'later', 'get', 'cancelled', 'still', 'took', 'tried', 'contact', 'customer', 'support', 'issue', 'nowhere', 'appeal', 'issue', 'like', 'lured', 'fake', 'discount', 'got', 'scammed']",negative
3,"['great', 'great', 'app', 'overall', 'thing', 'right', 'thing', 'wrong', 'think', 'need', 'lot', 'background', 'check', 'people', 'food', 'stolen', 'one', 'driver', 'flick', 'open', 'door', 'get', 'food', 'drove', 'really', 'good', 'responding', 'back', 'support', 'team', 'giving', 'money', 'back', 'credit', 'extra', 'credit', 'give', 'prop', 'need', 'kind', 'make', 'sure', 'actually', 'check', 'driver']",neutral
1,"['bad', 'customer', 'service', 'lifetime', 'refund', 'limit', 'stop', 'refunding', 'missing', 'cancelled', 'charged', 'twice', 'refuse', 'refund', 'feel', 'illegal', 'customer', 'service', 'make', 'matter', 'worse', 'almost', 'try', 'guilt', 'trip', 'used', 'year', 'actively', 'avoid', 'reviewing', 'thing', 'weird', 'suffice', 'say', 'wo', 'using', 'time', 'soon']",negative
1,"['canceled', 'food', 'within', 'minute', 'refund', 'money', 'noticed', 'day', 'later', 'contacted', 'customer', 'support', 'refused', 'give', 'money', 'back', 'stating', 'restaurant', 'already', 'made', 'food', 'lie', 'policy', 'ask', 'refund', 'anyone', 'ask', 'refund', 'cancelation', 'almost', 'instant', 'thief']",negative
4,"['great', 'app', 'took', 'one', 'star', 'fact', 'choose', 'option', 'meal', 'side', 'drink', 'size', 'etc', 'list', 'every', 'option', 'page', 'review', 'big', 'paragraph', 'say', 'one', 'pick', 'like', 'small', 'fry', 'medium', 'fry', 'large', 'fry', 'picked', 'large', 'confirm', 'ordering', 'large', 'fry', 'without', 'extra', 'word', 'comb', 'please']",positive
5,"['never', 'bad', 'experience', 'ubereats', 'easy', 'use', 'love', 'use', 'point', 'accumulate', 'ride', 'free', 'snackage', 'ubereats', 'also', 'make', 'easy', 'get', 'refund', 'restaurant', 'get', 'something', 'wrong', 'happen', 'often', 'send', 'photo', 'dealt']",positive
4,"['app', 'really', 'good', 'idk', 'yapping', 'food', 'place', 'like', 'app', 'really', 'nice', 'look', 'delivery', 'apps', 'kind', 'struggled', 'set', 'payment', 'method', 'debit', 'kept', 'saying', 'invalid', 'postcode', 'everywhere', 'else', 'space', 'set', 'letter', 'except', 'could', 'figure', 'say', 'invalid', 'postcode', 'like', 'min']",positive
5,"['pretty', 'good', 'app', 'refund', 'process', 'simple', 'thankfully', 'easy', 'delivery', 'driver', 'deliver', 'claim', 'must', 'punishment', 'place', 'pin', 'code', 'helpful', 'multiple', 'time', 'get', 'driver', 'could', 'potentially', 'shaft', 'future']",positive
1,"['terrible', 'experience', 'got', 'one', 'premium', 'getting', 'cancelled', 'hour', 'waiting', 'food', 'never', 'meant', 'deliver', 'worth', 'using', 'competition', 'better', 'offer', 'reliable']",negative
1,"['updated', 'longer', 'using', 'ubereats', 'past', 'month', 'numerous', 'issue', 'missing', 'item', 'damaged', 'inedible', 'cold', 'food', 'yesterday', 'final', 'straw', 'waited', 'minute', 'due', 'delivery', 'driver', 'accepting', 'moving', 'changing', 'arrived', 'even', 'mine', 'driver', 'took', 'back', 'customer', 'service', 'wo', 'issue', 'refund', 'due', 'policy', 'guideline', 'share', 'cite', 'link', 'awful', 'service', 'round']",negative
2,"['become', 'worst', 'even', 'get', 'decent', 'support', 'delayed', 'much', 'see', 'coming', 'change', 'status', 'complete', 'nothing', 'arrived', 'fight', 'get', 'refund', 'even', 'tell', 'refunded', 'right', 'delayed', 'way', 'past', 'closing', 'time', 'restaurant', 'driver', 'responsive', 'support', 'app', 'second', 'space', 'le', 'month', 'like']",negative
1,"['horrible', 'experience', 'driver', 'customer', 'service', 'never', 'received', 'driver', 'delivered', 'wrong', 'address', 'tried', 'reaching', 'driver', 'kept', 'hanging', 'called', 'customer', 'service', 'said', 'show', 'delivered', 'could', 'issue', 'refund', 'kept', 'telling', 'show', 'delivered', 'house', 'photo', 'house', 'kept', 'saying', 'show', 'delivered', 'nothing', 'never', 'use']",negative
1,"['priority', 'make', 'sense', 'driver', 'pick', 'app', 'support', 'existent', 'customer', 'service', 'closing', 'support', 'point', 'without', 'resolving', 'got', 'even', 'stuck', 'endless', 'loop', 'chatbot', 'lol']",negative
1,"['many', 'supermarket', 'suggestion', 'home', 'page', 'constantly', 'littered', 'garbage', 'item', 'suggestion', 'one', 'two', 'supermarket', 'instead', 'showing', 'restaurant', 'drink', 'alcohol', 'want', 'ingredient', 'make', 'taco', 'use', 'app', 'takeaway', 'food', 'delivered', 'nothing', 'else', 'sort', 'suggestion']",negative
1,"['company', 'stealing', 'money', 'arent', 'actually', 'getting', 'refund', 'missing', 'item', 'instead', 'use', 'majority', 'tip', 'driver', 'already', 'tipped', 'giving', 'whats', 'left', 'claiming', 'really', 'get', 'full', 'refund', 'instead', 'getting', 'money', 'back', 'keeping', 'dont', 'refund', 'claiming', 'math', 'check', 'doesnt', 'shouldnt', 'use', 'app', 'anymore', 'folk']",negative
1,"['good', 'day', 'disappointed', 'never', 'problem', 'first', 'deducted', 'twice', 'account', 'delayed', 'due', 'weather', 'understand', 'informed', 'delay', 'never', 'arrived', 'make', 'matter', 'worse', 'way', 'communicate', 'contact', 'number', 'invalid', 'well', 'email', 'even', 'want', 'rate', 'star', 'question', 'get', 'money', 'back']",negative
2,"['golden', 'chick', 'yesterday', 'second', 'time', 'app', 'probably', 'last', 'progress', 'hour', 'suddenly', 'canceled', 'explanation', 'customer', 'service', 'representative', 'called', 'went', 'schpiel', 'hung', 'resolve', 'issue', 'whatever', 'never', 'received', 'food', 'ended', 'going', 'back', 'trusty', 'doordash', 'got', 'food', 'within', 'le', 'hour', 'recommend', 'app']",negative
1,"['fails', 'deliver', 'food', 'delivers', 'incorrect', 'food', 'screw', 'refuse', 'refund', 'app', 'take', 'money', 'deliver', 'literally', 'got', 'response', 'missing', 'item', 'told', 'cant', 'guarantee', 'still', 'charge', 'future', 'whole', 'missing', 'still', 'charged', 'support', 'used', 'pretty', 'decent', 'refuse', 'helpful', 'dont', 'waste', 'money', 'go', 'another', 'app']",negative
1,"['covid', 'app', 'would', 'lost', 'customer', 'management', 'refund', 'stolen', 'missing', 'item', 'driver', 'unreliable', 'one', 'restaurant', 'personally', 'bring', 'driver', 'known', 'delivering', 'stole', 'food', 'deleting', 'app', 'would', 'recommend']",negative
1,"['terrible', 'service', 'complete', 'scam', 'driver', 'incompetent', 'one', 'take', 'accountability', 'uberone', 'subscription', 'service', 'also', 'failure', 'nothing', 'promised', 'delivered', 'never', 'using', 'service', 'recommend', 'delete', 'food', 'delivery', 'service', 'like', 'skip', 'dish', 'never', 'use', 'call', 'restaurant', 'directly', 'instead', 'get', 'value', 'dollar', 'without', 'pay', 'different', 'fee']",negative
4,"['abouslutly', 'terrible', 'service', 'overpriced', 'item', 'food', 'come', 'late', 'often', 'delay', 'driver', 'ca', 'even', 'wait', 'ditching', 'without', 'going', 'refund', 'edit', 'year', 'later', 'glad', 'improvement', 'service', 'made', 'promotion', 'definitely', 'help', 'make', 'reasonable', 'pricing', 'estimated', 'time', 'reliable', 'getting', 'food', 'still', 'frustration', 'time', 'often', 'misleading', 'image', 'restaurant', 'better']",positive
5,"['good', 'selection', 'restaurant', 'quick', 'delivery', 'make', 'app', 'must', 'stopped', 'using', 'doordash', 'grubhub', 'ridiculously', 'long', 'delivery', 'time', 'poor', 'customer', 'service', 'ubereats', 'sooo', 'much', 'better', 'either', 'yes', 'little', 'pricey', 'get', 'pay', 'cheaper', 'price', 'get', 'poor', 'service']",positive
1,"['lately', 'app', 'blocking', 'refund', 'missing', 'improperly', 'delivered', 'food', 'let', 'hear', 'automated', 'message', 'robotic', 'scripted', 'employee', 'week', 'month', 'error', 'designated', 'ineligible', 'refund', 'every', 'time', 'lately', 'even', 'service', 'get', 'worse']",negative
1,"['list', 'closest', 'place', 'manually', 'searching', 'specific', 'restaurant', 'follow', 'cancellation', 'policy', 'sure', 'unilateral', 'policy', 'canceled', 'merchant', 'delivery', 'person', 'nothing', 'happens', 'however', 'decide', 'cancel', 'given', 'mistake', 'picking', 'merchant', 'telling', 'ok', 'provide', 'partial', 'refund', 'aware', 'customer', 'support']",negative
3,"['good', 'efficient', 'app', 'tasty', 'fast', 'food', 'huge', 'variety', 'restaurant', 'store', 'downfall', 'refund', 'process', 'able', 'speak', 'human', 'immediately', 'recieving', 'someone', 'else', 'getting', 'replacement', 'refund', 'instead', 'sit', 'well']",neutral
