review,date,stars,name,source
"Have used UberEats a LOT. Had a problem with a certain place a few times and had refunds sent to my ubereats wallet. Tried to use them today, just to discover every cent was sent to my wallet and then applied as a “tip” so I get NOTHING! I gave a generous (25%!) tip with each order, so there is no reason they should have done that! Now I have no idea how to get my refunds!","Date of experience: October 02, 2023",Rated 1 out of 5 stars,Tracy Smith,Trust Pilot
It makes life easier,"Date of experience: September 28, 2023",Rated 5 out of 5 stars,JK,Trust Pilot
Very bad customer service .ordered my lunch from Kfc as me and my colleague order during lunch time we ordered 2 meals and Uber delivery driver deliver only one meal .I took pictures and contact Uber eats straight away but they got back to me saying we are sorry you have experienced this but we cannot do anything at this time.i told them that look it is not something to do with packaging or food temperature whole of the meal is missing from the order .and I have contacted the Kfc branch and they are aware that they have messed up but they are not helpful at all .I end up missing my lunch while I was on the chat with Uber eats and I haven’t even eaten the food that was delivered.Don’t order from this bad  company with bad customer service .avoid avoid .,"Date of experience: October 02, 2023",Rated 1 out of 5 stars,FA,Trust Pilot
Driver didn't have complete address and had to call to locate our unit number.,"Date of experience: September 29, 2023",Rated 4 out of 5 stars,HM,Trust Pilot
Ordered on the pathetic app then wanted to go back to confirm something then it ordered again and wouldn’t let me cancel!! The help button is garbage not even worth clicking. Worst food app I’ve ever used.,"Date of experience: October 02, 2023",Rated 1 out of 5 stars,JP,Trust Pilot
hope less customer service is absolutely rubbish had to email them 15 time's before I finally got the money back for a order that took over a hour to arrive and it was stone cold i had to tell them that I would do a debit card charge back from the bank if they didn't refund me,"Date of experience: September 22, 2023",Rated 1 out of 5 stars,Flavour,Trust Pilot
"The estimated time for delivery slipped to eternity. We ordered at about 9pm and finally took delivery of the 2 pizzas at 10pm...from a pizza restaurant 15mins walk away.By 9:55pm we took matters into our own hands. I called the delivery rider who told me he was waiting for the order to be ready.I called the restaurant directly who told me the order has been ready for ages and the rider hasn't arrived.We called the delivery rider again and told him to ignore the app and just go into the restaurant regardless. He did, he arrived with us 5mins later with 2 tasty, but cold pizzas.  He even thanked me for telling him the pizzas were ready to collect.Uber Eats failed badly and I can't find anyway (other than this  review) to get their attention. Awful service.","Date of experience: September 30, 2023",Rated 1 out of 5 stars,CU,Trust Pilot
"Late most of the times, last time it took them 1 hour and 20 minutes from a shop that's 1/4 mile away because the driver was lost. the Uber takes no responsibility for anything that happens, the shop that you order never takes responsibility as well so no matter what happens, we as costumers are always wrong and we eat cold food. The delivery guys are always different from the ones that show in the photo, and the best part is that I payed for Uber one to have free delivery and I still need to make an order more than £15 even from a store that is 1/4 mile away. Rediculus.","Date of experience: September 29, 2023",Rated 1 out of 5 stars,Sakis Toredo,Trust Pilot
Really easy to use. Lots of options from various sources. Couple of service charges I dnt agree with from restaurants. Always offers. Reliable and fast.,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,DJ,Trust Pilot
"Unable to checkoutI was stuck in a loop to confirm payment but without having any way to do so.The popup with request for details finally appeared after countless attempts.I am now hungry and frustrated, will not use it again.","Date of experience: October 02, 2023",Rated 2 out of 5 stars,Francis Cruz,Trust Pilot
"Absolute thieves . They work with restaurants like mcdonalds to keep your money . Regardless if you order a meal and don't receive it, you will not receive a refund and if you do , it will be a fraction of the cost you paid. So basically your paying for nothing.  Its disgusting that your paying but not getting anything . Then uber support will patronise you .","Date of experience: October 02, 2023",Rated 1 out of 5 stars,Aqilah H,Trust Pilot
"I literally got stolen by Uber eats.They didn't deliver the food.I have screenshot providing the driver didn't want to bring it because it was to ""far away"".As Support I only received prewritten templates.Today i received a email ( another template ) telling me that they won't refund...Please don't not use Ubereats.!","Date of experience: October 01, 2023",Rated 1 out of 5 stars,Euro Salzthal,Trust Pilot
"Uber eats is fine until something goes wrong. Their customer service is appalling good luck trying to get into contact with any of them. I have tried the Uber app, online chat, emails back and fourth & calling the call centre. The driver ate my food (left evidence with empty packet in delivery bag!) and it took him 50 minutes from picking the order up to delivering it on a bicycle on a 0.6 mile journey. I can’t get through to Uber to even complain or ask a refund! We have been going back on fourth on email where they just keep telling me to be more brief! When I clearly highlighted and bullet pointed what happened vs what I want the outcome to be. Are Uber eats only employing people who cannot read?","Date of experience: September 29, 2023",Rated 1 out of 5 stars,CC,Trust Pilot
"Whether it's Uber Eats or MenuLog, your drivers appear to have formed a coalition to ignore written delivery requests and REFUSE to ring doorbells.6 out of the last 6.I have clearly asked ""PLEASE ring the doorbell"" so I don't have to get up, unlock the front door & check the porch every 5 minutes, but no, they WILL NOT ring or knock. Just creep up, dump the bag & creep away.I am getting SO DAMNED SICK of their behaviour & luke warm food.If they can't follow simple instructions, they need to be sacked.","Date of experience: October 01, 2023",Rated 2 out of 5 stars,AG,Trust Pilot
Only my second time using Uber eats. Always use them when going out for travel but I only started using Uber eats as I was sick and tired with Menulog delivery's never on time or even worse being atleast 45 minutes late on the last three occasions and even the restaurants complaining about the drivers.,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,DO,Trust Pilot
"Order arrived late and stone cold, with items missing. Customer service were unhelpful and advised we don’t deserve any kind of refund for cold food.","Date of experience: September 30, 2023",Rated 1 out of 5 stars,DH,Trust Pilot
The order I made were very efficient and fast,"Date of experience: September 30, 2023",Rated 5 out of 5 stars,RJ,Trust Pilot
"It used to be 4-5 stars. I've been with them since the beginning. They have increasingly gotten worse. Their time estimates are basically bait and switch. They'll give a short estimate to encourage you to order. Then in tiny subscript there will be a second ""delivered latest by"" time after you put the order in that puts a second estimate 20-40 min after your initial time estimate range. Now every 3rd order, I'm getting deliveries that actually deliver 20-30 min past this ""latest by"" time, getting close to 2 hrs sometimes. Then to add insult to injury, they put your account on review if you complain too much, because their broken system encourages inaccurate delivery estimates, and regularly breaks them. Basically they bait and switch you to order, then deliver in 2-3x the time estimate and give a pittance for compensation. I'm just going to stick to in restaurant delivery services, pickup or give DoorDash a whirl.","Date of experience: October 02, 2023",Rated 1 out of 5 stars,AL,Trust Pilot
